,0,1
0,14061800,0.005379746835443037
1,14061801,0.015822784810126583
2,14061802,0.01210191082802548
3,14061803,0.012341772151898734
4,14061804,0.010793650793650793
5,14061805,0.047151898734177224
6,14061806,0.030476190476190476
7,14061807,0.022151898734177215
8,14061808,0.0034810126582278484
9,14061809,0.0037854889589905363
10,14061810,0.012341772151898734
11,14061811,0.01324921135646688
12,14061812,0.010410094637223975
13,14061813,0.004416403785488959
14,14061814,0.0015772870662460567
15,14061815,0.008201892744479496
16,14061816,0.014779874213836478
17,14061817,0.002215189873417721
18,14061818,0.0015772870662460567
19,14061819,0.002215189873417721
20,14061820,0.0009493670886075951
21,14061821,0.00031645569620253165
22,14061822,0.005047318611987382
23,14061823,0.004416403785488959
24,14061900,0.0022082018927444794
25,14061901,0.005362776025236594
26,14061902,0.17097791798107256
27,14061903,0.26876971608832806
28,14061904,0.37634069400630915
29,14061905,0.8097791798107257
30,14061906,0.7517350157728707
31,14061907,0.42798742138364776
32,14061908,0.39874213836477984
33,14061909,0.6233438485804417
34,14061910,0.47665615141955836
35,14061911,0.177602523659306
36,14061912,0.23217665615141955
37,14061913,0.5613207547169812
38,14061914,0.5842271293375394
39,14061915,1.3540880503144654
40,14061916,2.5110759493670884
41,14061917,2.971518987341772
42,14061918,2.416403785488959
43,14061919,1.3591772151898733
44,14061920,1.0132492113564668
45,14061921,0.5242902208201893
46,14061922,0.11829652996845426
47,14061923,0.19337539432176656
48,14062000,0.40917721518987343
49,14062001,0.8678233438485805
50,14062002,1.6498422712933754
51,14062003,2.3829652996845425
52,14062004,1.4616438356164385
53,14062005,1.1031545741324922
54,14062006,1.3725552050473186
55,14062007,2.425157232704403
56,14062008,3.678616352201258
57,14062009,4.721766561514196
58,14062010,4.099056603773585
59,14062011,4.052201257861635
60,14062012,4.792744479495268
61,14062013,3.527760252365931
62,14062014,3.462025316455696
63,14062015,2.045283018867925
64,14062016,0.8545741324921137
65,14062017,0.515506329113924
66,14062018,0.5120253164556963
67,14062019,0.25759493670886074
68,14062020,0.3123417721518987
69,14062021,0.4678233438485805
70,14062022,1.26403785488959
71,14062023,2.2652996845425872
72,14062100,3.5343848580441644
73,14062101,5.8220820189274445
74,14062102,8.327760252365932
75,14062103,5.8544303797468356
76,14062104,3.5832278481012656
77,14062105,3.363091482649842
78,14062106,3.5082278481012654
79,14062107,3.5636075949367085
80,14062108,3.490506329113924
81,14062109,2.5737341772151896
82,14062110,3.004761904761905
83,14062111,2.4018927444794955
84,14062112,1.4410094637223974
85,14062113,1.0248427672955973
86,14062114,0.8405660377358489
87,14062115,1.1
88,14062116,1.5246056782334385
89,14062117,1.599047619047619
90,14062118,1.3306962025316456
91,14062119,1.1503164556962024
92,14062120,0.8981012658227847
93,14062121,0.5186708860759492
94,14062122,0.273015873015873
95,14062123,0.10379746835443036
96,14062200,0.07777777777777778
97,14062201,0.1920886075949367
98,14062202,0.49018987341772147
99,14062203,0.7037974683544304
100,14062204,0.9936305732484076
101,14062205,1.486349206349206
102,14062206,1.6904761904761905
103,14062207,1.623174603174603
104,14062208,1.2079113924050633
105,14062209,1.1943396226415093
106,14062210,1.3154088050314465
107,14062211,0.9959119496855348
108,14062212,0.810062893081761
109,14062213,0.5440251572327044
110,14062214,0.41823899371069184
111,14062215,0.22075471698113208
112,14062216,0.20725552050473184
113,14062217,0.09905362776025237
114,14062218,0.04258675078864353
115,14062219,0.018354430379746836
116,14062220,0.018412698412698415
117,14062221,0.0579113924050633
118,14062222,0.043809523809523805
119,14062223,0.012974683544303799
120,14062300,0.013015873015873015
121,14062301,0.019682539682539683
122,14062302,0.036825396825396824
123,14062303,0.03047619047619048
124,14062304,0.1468354430379747
125,14062305,0.23312101910828023
126,14062306,0.1584664536741214
127,14062307,0.04873417721518988
128,14062308,0.03406940063091483
129,14062309,0.04195583596214511
130,14062310,0.0359621451104101
131,14062311,0.007861635220125786
132,14062312,0.015094339622641511
133,14062313,0.006918238993710691
134,14062314,0.005678233438485804
135,14062315,0.006309148264984227
136,14062316,0.033123028391167195
137,14062317,0.01142857142857143
138,14062318,0.004140127388535032
139,14062319,0.010158730158730159
140,14062320,0.0189873417721519
