 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
0 -1.3792402599052448e-07 -1.6741962178174553e-07 8.192557008853012e-07 8.152097487088574e-07 -1.918247390837952e-06 3.824656296899609e-07 5.682669338432567e-07 -6.184206742849407e-07 5.711880892417707e-07 1.2085799731492026e-06 -1.8637463172071769e-06 4.319304947717716e-07 -1.0961507713594418e-06 9999.0 9999.0 9999.0 9999.0 9999.0
1 1.2575427918846977e-08 -2.3364610257123103e-07 1.1392562477149583e-06 -7.634051187273745e-07 -4.224781412521218e-07 1.3875706403425472e-06 -1.4087249298042903e-06 4.1977151606530285e-07 3.172122923103582e-10 9.72473460687995e-07 -6.45688882889007e-07 -1.2876769297261192e-06 2.2782001741778626e-07 9999.0 9999.0 9999.0 9999.0 9999.0
2 -4.366584598526235e-09 -4.4685649380176476e-07 1.268352279987137e-06 -1.3959075629692508e-07 4.676616827419894e-07 -2.4056420446973562e-06 1.6880759691628497e-06 -8.308173150372066e-07 3.104349996649359e-07 1.0396577412258303e-06 -1.4544363184210847e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
3 -5.480387509648764e-08 2.410904778854976e-07 6.172022898175268e-07 4.4167173548086565e-08 -1.5924015598208345e-06 7.310909763904759e-07 9.462183858918521e-07 -1.7553603588935604e-06 6.936112813605898e-07 1.7210726359225983e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
4 -3.754320572894641e-07 3.7053432601131773e-07 7.386172886076579e-07 -4.3729129654791227e-07 -2.2735303576937245e-07 -4.516486853310209e-07 2.2656184530448419e-07 -9.303215903731362e-08 -2.033812820236501e-07 2.7257812366559306e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
5 -8.27334164760618e-08 3.7801814248740936e-08 5.829132028103674e-07 2.7561525633840065e-07 -1.403346433896917e-06 6.618506617669295e-07 -1.2662047999190873e-06 1.7086238002187615e-06 4.5896656886081315e-07 -1.4694202965470418e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
6 -1.2575625483524975e-08 2.404718509585997e-07 3.7258324215147355e-07 2.2950127611321695e-07 -2.8482931940761815e-07 -1.28145273861707e-06 6.402827207503526e-07 -9.643285135236652e-09 6.536473680475577e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
7 8.680846871393594e-08 -2.193573273133533e-07 6.900278875333619e-07 -2.4620506875795212e-08 -8.217567281451644e-07 4.729054072210265e-07 -9.059875839090752e-07 8.391113525340637e-07 1.1005108921562407e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
8 -1.1692318260697729e-07 -5.578455437633113e-08 5.621583384814894e-07 -1.3233195852762816e-07 5.302072643887601e-07 -1.5709231566692295e-06 1.3001216654406263e-06 -1.1607317822656004e-06 4.02258380634398e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
9 6.010918239450027e-08 3.549458833300781e-08 -2.3769916258119258e-07 1.3108645318413172e-06 -2.0714001136374127e-06 6.821694461204826e-07 2.0958712878551032e-07 1.6338589897039764e-07 -6.943761976931644e-07 -2.454735161030226e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
10 1.9020729995305408e-07 -3.047041673795859e-07 1.8058872248544076e-08 7.741352742230616e-07 -8.42731073662044e-07 5.621257038577924e-07 -6.332507878634203e-07 3.758225286026827e-07 2.571647014677922e-09 -1.7495208122905345e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
11 -1.4672981154090004e-07 3.0544389990777243e-07 -1.8452020190654302e-07 5.009265722692228e-07 -5.226673183240255e-07 -5.087017429563949e-07 9.302769560071844e-07 -4.787312083007328e-07 1.1373501540608713e-06 1.1488198466951288e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
12 1.2933936295770422e-08 2.7108926200474275e-07 -3.4366198269173204e-07 4.263745007873212e-07 -5.2674091900357706e-08 -1.6659522349959752e-06 1.9364102796394687e-06 -3.3874820062020755e-07 6.033954869529213e-07 -6.773068911405121e-07 -2.9727611112666806e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
13 -1.5006981499046684e-07 2.548279368687942e-07 -2.5012297083293207e-07 2.898630899332826e-07 7.917622652322611e-07 -3.3856493353722085e-06 1.8219854499855484e-06 2.056789841811493e-06 -4.271368115349792e-07 -9.618445402745188e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
14 -1.9625200344204262e-08 1.7046609917216236e-07 -2.1118587468628326e-07 6.317279623669005e-07 5.580336898315441e-08 -1.0447109305899428e-06 8.227908958181432e-07 -1.3742235661043285e-06 -1.4895128645568427e-08 2.8903382955247214e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
15 -8.38295180184991e-08 1.6608388393400837e-07 -2.1306162537143977e-07 6.081216713436471e-07 -4.965921781331646e-07 2.0162842902195908e-08 -6.377125903925845e-07 5.826718577929589e-07 -9.972831320816963e-07 1.9035957576179358e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
16 -3.2021676253360065e-08 2.3951772385654647e-07 -2.580255220620391e-07 6.181319972693468e-07 -4.952065333956401e-07 2.189802442579994e-09 -3.6600749919559485e-07 -3.381674783637183e-07 1.4946462439871891e-06 -6.747182130993313e-07 -2.1303588430077677e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
17 -1.1523211341448562e-07 6.435058371998108e-08 9.327930017511925e-08 2.448706759011019e-07 -1.6821254198001654e-07 -7.663419065297198e-07 7.686913805913344e-07 -3.127069803176412e-07 -3.4792122599959433e-07 1.7735011138702977e-06 -7.693892842431061e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
18 -1.8594170428338816e-07 2.8209128729597916e-07 1.509016780487702e-07 -2.3244978668815422e-07 3.4018573614136606e-07 -7.343005059006725e-07 -2.1593187796887102e-07 -1.0345333950535085e-06 2.087882725630902e-06 7.224911847932598e-07 -1.1386795119099485e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
19 -2.5915541682213017e-07 -5.7359088969476185e-08 5.5828977571748264e-08 5.052039817406224e-07 -4.0646168855579823e-07 4.734197249796404e-07 -1.4009575183798683e-06 9.023578059284588e-07 -4.525907874823252e-07 1.0995056675104902e-06 -1.710905715866699e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
20 -6.60655434254137e-08 -4.209229679662002e-11 5.530500481391462e-07 -1.1851536957987382e-07 9.451399061653948e-08 -1.4937778455163646e-06 1.220757409679404e-06 -1.0330062109801591e-08 -3.8275441465679245e-07 5.791861218637039e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
21 2.725659336976492e-09 2.5541838069158884e-07 -1.2562350145386291e-07 -1.383640369459825e-07 8.972372091331926e-07 -1.2000849806533312e-06 -1.7618760126868073e-07 -4.452227362254909e-07 1.2647883447025679e-06 -4.304160869906037e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
