 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
0 -3.644327205369211e-06 -1.716874077916167e-05 -0.00013707532698512708 7.555096264645483e-05 0.0003250735961440045 -7.240111454634732e-05 0.0 4.4790128969633783e-05 -7.873514870422886e-05 5.735600593625967e-05 0.0003387083454107005 -0.00011032656781054839 0.0 -0.00022053759715919807 9999.0 9999.0 9999.0 9999.0 9999.0
1 -2.7340138503556e-05 1.648709375316147e-06 -9.938465431078183e-05 0.00010181636420605066 0.000234213650965728 -0.00012522096453163967 0.00018529722505298337 2.2864813619364735e-05 -2.314966767458664e-05 4.595354066843389e-05 0.0001510127121266954 6.576921843467549e-05 -0.0002168001701568584 2.1076041937541418e-05 9999.0 9999.0 9999.0 9999.0 9999.0
2 4.718916615867293e-06 9.602551745013403e-06 -0.0001425516984431893 0.00018703997615676052 0.00023407059788833258 0.0002663196127531666 -0.00033434738495820423 9.827193041641479e-05 -2.2257536212818976e-05 5.453814246053547e-05 0.0 0.0002513532986035659 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
3 7.076551598196635e-06 1.9749244690648752e-05 2.082686957080118e-05 0.00011784217873161534 0.0002549205839187218 -0.00011746556741055637 0.00011590860412069645 2.1813633494239894e-05 -0.00010428161692026403 -4.612220132023786e-05 0.0003321814661321402 9999.0 9999.0 2.4065916133630425e-05 9999.0 9999.0 9999.0 9999.0 9999.0
4 6.823817612546755e-06 3.239592751492814e-05 -2.0533533379663138e-05 0.00017191222445751145 0.00025582590662439556 -0.00013482353297776496 4.643280472713679e-05 -0.0001282768962136734 3.766639235673808e-05 -5.82120657263531e-05 -5.5594251433715655e-05 9999.0 9999.0 0.0002699966005124515 9999.0 9999.0 9999.0 9999.0 9999.0
5 -3.11685879406577e-06 -2.8024456374406505e-05 -1.5226194851630605e-05 0.0001448989899418748 0.00016809393115991417 -6.24549769312606e-05 -0.00010770955163143286 -0.00014983292331199457 0.00016233442733569088 0.0 8.584937986552074e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
6 2.7702716836345482e-06 -1.2983586330614657e-06 5.063069590988159e-05 0.00011331957773630124 0.00015828979487462038 0.0001240863539373332 -6.609198879338848e-05 -0.00027983951401435765 0.00010496703599861322 0.00015195783915463172 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
7 1.9028292867231874e-05 4.0244105954869156e-05 8.005431613342586e-06 0.00010340512912318249 0.0001549456442786777 6.98411194126522e-05 -0.0005634084974211507 0.00028411546132265877 -5.776900175779602e-05 0.00032502617166750103 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
8 6.376536852566705e-06 -2.8386449093676762e-05 -3.8501927911660645e-05 3.623147226816408e-05 0.00013198189479114969 0.00014255158517800776 -0.0001227735156648668 -6.159739154818054e-05 0.0 -0.00012647634030415366 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
9 7.477572392767579e-06 2.3752437272689824e-05 0.0 2.976914685176837e-05 0.00020067299275125435 0.0 -0.00015182164149991784 5.94585932305354e-05 -3.4830303827448637e-05 -0.00016174613786052426 -6.505926618116129e-05 -7.84925370390454e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
10 4.285465858712176e-05 6.662217252273434e-05 -3.6774951473792508e-06 0.0 0.00018636217836434595 9.691684200243321e-05 0.0 -9.63191672618753e-05 3.905829755659672e-05 5.103283703216049e-05 -0.00015792153401554985 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
11 1.3328443913028273e-05 -1.2456915280166416e-06 -3.5569588191101717e-06 -4.9410510098768654e-05 -2.1080518323361423e-05 0.0002885112507735129 -0.0005421341747836371 0.00026104420070647676 3.762282724876128e-05 0.00010513087178721205 0.00014426297284857466 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
12 1.593460963925672e-05 1.9837627916764533e-05 6.084739052535167e-05 -3.1653292983310034e-05 3.4760406120042075e-05 0.0 0.0001523181151477266 -0.0001348156743635025 0.0001581845140055128 4.017644242143021e-05 0.0 0.00010797276255428537 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
13 4.1164408234746525e-05 5.0858621556712085e-05 -2.3431742585217563e-05 -4.5630151703331966e-05 0.00010628086642968847 7.192650447039218e-05 -0.00023505403332973725 -0.0002736581076701628 0.000261824286538312 5.722359808157819e-06 3.620167756461876e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
14 1.6827414230663127e-05 -1.6383319530646126e-05 -1.591989241289719e-06 4.989545323704661e-05 5.091026102827857e-05 0.00014026882270639943 0.0 0.0 -9.478366683456865e-05 -0.00022555586013945917 0.00026678926839462485 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
15 5.686514677122296e-05 5.146725016037611e-06 1.4956283053282212e-05 0.0001065366764583985 7.474850018198392e-05 5.043635629924336e-05 5.9801933947682767e-05 -7.046188796008219e-05 3.7091332931444364e-05 1.7128151806730885e-05 -3.271080445292316e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
16 3.256523870724302e-05 -3.0539099110662094e-05 -2.058808495847731e-05 -4.9344276500284026e-06 0.0001377714108571879 -2.1562895324562798e-05 8.885971745821804e-05 -5.819176653469941e-05 -0.00010426902851158707 0.0001365096671623805 5.041774242167511e-05 1.5289315118372343e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
17 6.448978677237803e-05 -1.4560274514241296e-05 2.45438588138768e-05 3.526581423042982e-05 8.853290855411756e-05 2.3867241908034403e-05 7.954479702918406e-05 -8.420581055586948e-05 2.2026518593068206e-05 -0.00012817070685706202 0.00020263372501283508 0.00018885981611174203 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
18 6.553933754457147e-05 -1.8646359456973045e-05 2.2490244981814887e-05 0.00013423321107878112 5.982006103652967e-05 2.444833800299681e-05 0.0 -5.198270442461147e-05 4.251736712995434e-05 -0.00020376954150768135 0.0002396539241178842 1.6481478982734315e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
19 4.9339337772291924e-05 -1.492733431414602e-05 -9.143939663376557e-06 1.1271812885621035e-05 3.2877102382888094e-05 0.0 0.00014013796165481842 -0.00012006859438617823 -1.6470119294172315e-05 4.591593419592024e-05 -5.66985095170914e-05 3.291975258675295e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
20 1.4159043195755672e-05 -2.50522299262794e-05 0.0 0.00011120219987463218 0.00012432206507399787 0.00010657129833348813 -0.00012877864459295407 0.0 9.443551746143892e-05 -1.6090082000262348e-05 8.79443122461503e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
21 2.81459641940487e-05 -1.1887395654453622e-05 1.5557137941407676e-05 2.0106304575266202e-05 3.376982312561285e-05 0.00026154666607401054 -7.064572286154409e-05 0.0 0.0 -0.0002443747475748535 0.00029079929908857596 3.0625103570949776e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
22 1.914896937139303e-05 -7.325523351008107e-05 -5.170122354347771e-05 4.3225946595825616e-05 2.9460251316908723e-05 6.531004053925335e-05 5.9512765644001204e-05 -0.00014304617404783962 -1.6744621282408516e-05 0.00011797410990519983 -1.5439103787914087e-05 2.669017721995539e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
23 1.9395719022278444e-05 -4.309925271274227e-05 -4.512404454795112e-05 4.9546028678180344e-05 9.344819215489635e-05 4.299010958427804e-05 1.9690914891546687e-05 -5.517441567734463e-05 -6.754097838716737e-05 0.00018354813662523973 -5.66985095170914e-05 0.0001350426920965205 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
24 1.4685459468922062e-05 -9.225555134397998e-05 -5.551140078241781e-05 0.00015332128714969307 -4.2309782378804474e-05 5.129929426327469e-05 1.656309219604393e-05 1.7091003788042287e-05 -0.00012314993005785993 0.0001057919496180605 -5.379818888739714e-05 0.0002117291095092374 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
25 0.0001646325482461295 -1.6151431071546475e-05 -1.0507477045693939e-05 9.47882404700215e-05 9.817017436263909e-05 0.0 -2.0432529389314304e-05 0.00010413831125579533 -0.00014703193675908095 8.161062398947213e-05 4.700984496233309e-05 0.00017028215449297972 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
26 1.0839997329606794e-05 -3.836932174819125e-05 -9.268496221003305e-06 2.9493117600143813e-05 5.0652415920681294e-05 -1.9368756621170266e-05 0.0 3.577198219722429e-05 -1.4518105155603745e-05 5.7119520922726246e-05 -0.00015098810318351234 -2.7764374945071516e-05 -3.0039288601346046e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
27 -1.7610921668914683e-05 -6.281112083379186e-05 0.0001446433680741867 2.173556965981639e-05 -9.334188484944164e-05 0.0 -0.00015712163762072236 0.00021071733317328084 1.755941289828424e-05 -3.316992818811293e-05 0.00023551979789498064 -7.323036876895555e-05 -1.86189578221962e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
28 3.865121988656474e-05 2.8123962659861643e-06 3.717563819170206e-05 -5.288692752305551e-05 0.0002441282217094879 0.0 -0.0001007300964382243 -7.126793862150412e-05 3.426395742375028e-05 8.755605487760874e-05 0.0002743731698416038 -8.003878800885113e-05 0.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
29 4.4597561407574705e-05 6.988729195106337e-05 -2.1122083224735403e-06 -5.71988701518918e-06 0.0 0.0002347148803406833 -0.00010644273478417291 0.0006397609595538193 -5.8620335305283265e-05 9.507271203226526e-05 0.0005046961091075891 -7.448025188454983e-05 0.0 0.0008554817318491042 -5.593788384161979e-05 9999.0 9999.0 9999.0 9999.0
30 0.00033898166280436605 0.00043610577475458655 -3.484645207210837e-05 -4.57009201277747e-05 -2.5987028584151028e-05 7.345162626051285e-05 -4.792304364613734e-05 -1.2077134751744073e-05 2.1568852975804457e-05 2.012900009798847e-05 9999.0 9999.0 -0.00017283434884258692 9999.0 9999.0 9999.0 9999.0 -0.00033211420507399625 0.00019957945501567495
31 -5.600755494567419e-05 -4.4929467271055694e-05 -0.00010065472070601783 0.000695960561686443 -0.00021044841244415418 0.0002913394541882284 5.123347801988029e-05 9.422279343657811e-05 -0.00020008275349726892 -0.00022168470895460584 0.0004702247840913867 -3.3234895005691576e-05 -1.3196535303328521e-05 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
32 -0.000303349349881109 6.723436212427767e-05 2.8033773568450677e-05 2.8703914628538386e-05 -4.490345489047042e-06 -0.00011753556759852591 -6.483777118982275e-05 -0.00020037931827235144 0.0002139746112719549 0.00030571403377058855 0.00022282201746908563 -0.00036345538811197506 0.0009917950788478395 -0.00021697090318983366 -0.0001819485589865123 9999.0 9999.0 9999.0 9999.0
33 0.00010459789335081577 -0.0001922806141480988 0.00019912717196414706 -0.00011888551760284477 0.0002354271069234652 0.00026754830008297653 -9.21026162932428e-05 -0.0003073263836885009 -8.296834748397848e-05 -5.982690578493844e-05 -2.2218398804909733e-05 6.992961144293219e-05 1.3715725915021978e-05 6.309504438665015e-05 7.295631466528573e-05 0.00014025705321964475 9999.0 9999.0 9999.0
34 2.0263880445089125e-05 5.7902822772004094e-05 3.668539682456408e-06 6.9162765724002e-05 -0.00038263645568495125 0.00018595812992753882 0.0003676180394288286 0.0 -8.28259832854851e-05 -0.0002501135699244649 -0.0001431287550680029 9.086158419713257e-05 -7.61222619639402e-05 -4.617566326006186e-05 0.0003745651846860575 -0.0002676894635845432 0.0005580414331082722 9999.0 9999.0
