 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
0 -4.912356271114995e-08 -4.4957671718016225e-07 8.035776339067097e-07 1.012312955413129e-06 -1.6059313181951158e-06 3.01457259667628e-07 2.0096676085749577e-07 -5.67806366180294e-07 6.444227384197034e-07 1.4257442460818572e-06 -2.2797977749000377e-06 5.765863666167463e-07 -1.246231030489912e-06 9999.0 9999.0 9999.0 9999.0 9999.0
1 1.0082280036283127e-07 -3.7667391803518344e-07 7.646027408310115e-07 5.460757259685689e-07 -1.4612783554298788e-06 1.3222166038629385e-06 -6.981666754594892e-07 -2.1044499123697538e-07 3.3026503483684954e-07 5.370310353577079e-07 -4.1559683320175847e-07 -1.5217779433502586e-06 1.2970441245334182e-06 9999.0 9999.0 9999.0 9999.0 9999.0
2 1.8171226553763013e-08 -5.663181636737542e-07 1.2553200468097435e-06 2.1582961191275186e-07 1.697099921889299e-07 -2.553887732388405e-06 1.8858064194761715e-06 -5.445972054315952e-07 3.6765744237644345e-07 -2.639357048736776e-07 1.3137402627469803e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
3 4.6495664129525486e-08 6.6421798426641134e-09 3.782088999972324e-07 5.671827450279685e-07 -1.512076276339684e-06 9.90035925655136e-07 -4.030218168612941e-07 -5.837550243478382e-07 2.6261617878783425e-07 1.893701163437536e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
4 9.287486151631954e-08 -1.9314558797667588e-07 7.41664183044535e-07 3.616558139318559e-07 -1.5879894416328062e-06 7.620432369680616e-07 -7.762179921693397e-07 7.510084884956346e-07 -4.5722822508819094e-07 2.139828104454759e-09 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
5 -9.001250049175619e-08 4.4021396489058204e-08 6.173620746823341e-07 1.1407028645521031e-07 -9.345912016028715e-07 -2.0546357888657554e-07 -2.0681404072785904e-07 1.4285962246572504e-06 -7.563099355138562e-07 4.3172452937143466e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
6 -1.4286343993866056e-08 1.9354270928171718e-07 2.495432329555946e-07 1.9688405187889706e-07 -1.1847260412731576e-07 -8.02301414483127e-07 -9.699839606938746e-07 1.7445646029687494e-06 2.4642684833052366e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
7 7.875343837977027e-08 -1.149190427443531e-07 3.7018091546210516e-07 2.218157230249103e-07 -3.3093590208383814e-07 -2.7257833897893775e-06 3.709541571880188e-06 -1.5438339059129383e-06 1.8422453250420204e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
8 -1.2426415115334181e-07 -4.15036235390469e-08 2.837813422955394e-07 3.895078801755668e-07 6.398604489597147e-08 -1.1241561735345836e-06 2.5418446982145724e-07 2.7635259707785525e-07 -6.121357852183686e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
9 5.950707166944229e-08 -8.545185580467609e-08 1.151673206442652e-07 6.901736758300719e-07 -8.05254705548595e-07 -6.561552638934804e-07 9.228757928230557e-07 -4.290452862652238e-07 -6.205658363465055e-07 4.555916293464338e-07 -8.31111190857243e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
10 9.096476215643562e-08 -2.5339862713286075e-07 1.3717167470054006e-08 7.47898798188314e-07 -3.442572199383689e-07 -4.03533644319678e-07 -4.321700226903521e-07 6.141177057565954e-07 6.502389071688052e-08 -1.041137201087491e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
11 -5.0741648496072944e-08 -8.787303194623907e-09 -1.7788591808265168e-07 1.0653634243525233e-07 1.2859811260188062e-06 -3.5443173295270414e-06 3.514087695938805e-06 -9.958576856813078e-07 3.3354203081425046e-07 2.1670062090065537e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
12 1.6069538890601942e-08 1.5561595829694115e-07 -3.49419076357364e-07 2.619436149144682e-07 -1.3948553919081916e-07 6.583009645602347e-07 -1.2631374990802062e-06 1.341886236888278e-06 -5.425247473882311e-07 -1.9443268823264558e-07 5.643377916090407e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
13 4.011487348620806e-08 -2.703784653704341e-07 -8.912737791241339e-08 6.030326607700828e-07 -1.2697155448648406e-07 -1.3153569850874173e-06 -2.1208325427221368e-07 2.447692573036945e-06 -1.1921336308609016e-06 1.543599866997314e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
14 -1.1735000133591987e-07 5.300196603827239e-08 1.9896773926700855e-07 1.1298882790421589e-08 3.7980226912362327e-07 -5.840387288901044e-07 0.0 -4.416348752548243e-07 -6.500795547010514e-07 2.433216753773935e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
15 -1.788472096495905e-07 3.72767405542718e-08 3.5636898699802433e-07 -1.121410176301384e-07 -8.992653557110449e-08 4.845454778726298e-08 -5.745848904905611e-07 4.889458712777035e-07 -8.990817145306338e-08 -2.4738923954238033e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
16 -2.2290374920118344e-07 3.3066197468446886e-08 5.770445143321811e-08 5.71984844904427e-07 -6.426351436694743e-07 4.7382288669219175e-07 -6.451032012050147e-07 -2.2475746809956598e-07 1.1464817638461459e-06 -4.070906622908012e-07 -1.7360786190663958e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
17 -2.7621506869294217e-07 1.4394001438241007e-07 4.488283971894771e-08 2.1887618803852666e-07 -2.5587666776727904e-07 2.444069709200951e-07 -7.21570196584492e-07 4.804140918080725e-07 -7.229571034647197e-07 1.6392949664314153e-06 -3.18136848636473e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
18 -2.945592922702626e-07 1.509793688936226e-07 4.3541612841430605e-07 -2.7919003669806794e-07 -1.3823885200973335e-07 -1.0179579449834831e-07 -2.3323879544775058e-07 4.3132229999033965e-07 -1.1843157496727319e-06 2.191322665339009e-06 -1.1189300108777047e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
19 -2.2495227669959295e-07 1.9592264329885752e-08 7.771421361203855e-08 8.833768626400703e-08 -1.3192827313558904e-07 6.056597748691948e-07 -1.1443332502699436e-06 4.6193890743016793e-07 2.989632600141843e-07 -5.073376643101998e-07 4.571627994168903e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
20 -1.3927897649808217e-07 9.01279946419406e-08 4.302057923621237e-07 6.875725298396532e-08 -5.5102344809430776e-08 -1.0002981463065597e-06 5.565139891687054e-07 4.400127085872217e-07 -5.178462541592407e-07 5.201271207454664e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
21 -1.4045781207402102e-07 1.00800172796754e-07 1.9756277998568247e-08 5.774568367024621e-08 9.535960427096969e-07 -1.3943270218765565e-06 3.052938875980046e-07 0.0 -1.182755032558139e-06 2.6450332828446557e-06 -1.3021848366421827e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
22 -3.300293424524294e-07 7.067809362040564e-08 3.600744989397455e-07 -4.898338544235371e-08 1.5374033830118166e-07 -1.4724914476303924e-08 -8.990103368740161e-07 5.637472749743525e-07 6.4899819729221e-07 -6.485732614394881e-07 2.1713452183791668e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
23 -2.2238630543165695e-07 -1.3275797739226871e-08 3.5999180241930435e-07 1.8336153444506626e-07 -1.9597103118446946e-07 -9.389654171868927e-08 -3.326533789402214e-07 -6.716399014945255e-08 1.2030297562723214e-06 -1.1734045804649831e-06 9.909255076424057e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
24 -3.8289963159160715e-07 1.2482029850897167e-07 8.002102817912496e-07 -7.628908468588043e-07 3.8339487125091285e-07 -1.4201166030147567e-07 5.10780855640003e-09 -6.504822504900106e-07 1.0857757709270325e-06 -7.825205383279873e-07 1.3771560164832226e-06 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
25 -6.295106485075369e-07 1.890956691160988e-08 4.0589863149365314e-07 2.730028635325996e-08 -3.9393439927429913e-07 -8.830698694206963e-08 5.555520906287441e-07 -1.1522899875663245e-06 1.0800053725797253e-06 -1.5854622913265413e-07 6.536244995296087e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
26 -1.756735038431375e-07 1.0346260137490863e-07 1.4867122121378755e-07 8.918683202731026e-08 -2.8390997935171633e-07 8.064588964924696e-08 1.6050365464457713e-07 -2.2813425445242427e-07 3.4409340057533565e-07 -1.035726270897924e-06 6.141117922274583e-07 -1.8126936641626654e-08 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
27 -1.6486757353415198e-07 7.655442300905273e-07 -4.554361353895417e-07 -4.58674788254007e-07 3.7455958058570475e-07 -6.79061223274e-07 1.624455459484416e-06 -8.635529871654198e-07 -2.423485462249217e-07 1.3449210100393671e-06 -1.5670360658464348e-06 2.81542662805465e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
28 -1.2402996347013357e-07 1.2856136568251023e-07 -3.43268878246327e-07 1.1843058627234467e-06 -9.79630575064252e-07 -4.3534362003637385e-07 1.1553400305799987e-07 4.793882947121811e-07 2.641301121436378e-07 9.56059411202533e-07 -1.7979912936601839e-06 4.182970147832254e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
29 9.666328617494781e-08 -2.5930611832990775e-07 -1.4249815329883755e-08 2.212634115436495e-08 9.77376347454496e-07 -1.437317713658249e-06 3.330503761414154e-06 -3.1433804631753013e-06 7.332545505564867e-07 2.077944636129773e-06 -2.927092076806853e-06 3.892471112901486e-07 4.8342227991085105e-06 -5.162592841686122e-06 9999.0 9999.0 9999.0 9999.0
30 3.925616149279852e-07 -1.6989262450938152e-06 -4.6823948753204215e-08 7.249592282279324e-08 4.101399395345662e-07 -5.129490397129746e-07 1.5291000711701878e-07 1.5468114241763475e-07 -3.065650961196454e-09 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0 3.5795726001629824e-06
31 3.273475613762474e-08 -2.138419283308259e-07 3.067894251883338e-06 -3.536757071274348e-06 2.057647986240616e-06 -9.916279978417235e-07 2.0135958760576354e-07 -1.3549895729115386e-06 -1.4075903180910946e-07 3.4375312013195403e-06 -2.5381810442009848e-06 1.019837135758075e-07 9999.0 9999.0 9999.0 9999.0 9999.0 9999.0
