,0
2013-06-28 00:10:00,25.29810514586497
2013-06-28 00:15:00,1.7456480135812775
2013-06-28 00:20:00,-5.612387678213709
2013-06-28 00:25:00,0.2920504719440622
2013-06-28 00:30:00,22.19391762515911
2013-06-28 00:35:00,22.86043809996368
2013-06-28 00:40:00,17.68548135444742
2013-06-28 00:45:00,-0.47463023723227593
2013-06-28 00:50:00,36.79580051208703
2013-06-28 00:55:00,21.093949250214095
2013-06-28 01:00:00,4.403424139773794
2013-06-28 01:05:00,13.951544167247873
2013-06-28 01:10:00,19.479520971533546
2013-06-28 01:15:00,31.905813270887023
2013-06-28 01:20:00,14.890745128205172
2013-06-28 01:25:00,32.42668402617321
2013-06-28 01:30:00,33.95265064202805
2013-06-28 01:35:00,28.182862697256475
2013-06-28 01:40:00,24.625458463527835
2013-06-28 01:45:00,42.72361432334431
2013-06-28 01:50:00,10.945130920963415
2013-06-28 01:55:00,-1.6976437422557151
2013-06-28 02:00:00,3.1622861835708242
2013-06-28 02:05:00,54.63845947854289
2013-06-28 02:10:00,3.3619540008441606
2013-06-28 02:15:00,4.053626655254055
2013-06-28 02:20:00,4.068652316119449
2013-06-28 02:25:00,49.31054269994189
2013-06-28 02:30:00,119.95422505897217
2013-06-28 02:35:00,54.92176205019279
2013-06-28 02:40:00,-44.03341005376708
2013-06-28 02:45:00,-6.166032536471872
2013-06-28 02:50:00,16.602720444577745
2013-06-28 02:55:00,39.575773421436665
2013-06-28 03:00:00,37.33130430583991
2013-06-28 03:05:00,20.565242538898197
2013-06-28 03:10:00,-17.44342665949762
2013-06-28 03:15:00,-47.27696758129172
2013-06-28 03:20:00,-63.651683393708915
2013-06-28 03:25:00,-86.42965123230414
2013-06-28 03:30:00,-30.622108652258923
2013-06-28 03:35:00,-14.310830788148845
2013-06-28 03:40:00,6.71265535931728
2013-06-28 03:45:00,-17.29494912655299
2013-06-28 03:50:00,-150.3351524031495
2013-06-28 03:55:00,-5.951201687538838
2013-06-28 04:00:00,-12.167672540859403
2013-06-28 04:05:00,-55.35520400627031
2013-06-28 04:10:00,-22.30490351691102
2013-06-28 04:15:00,53.730846634422484
2013-06-28 04:20:00,-19.52923304607791
2013-06-28 04:25:00,59.79925751924948
2013-06-28 04:30:00,-95.02874906078614
2013-06-28 04:35:00,2.0829816788264424
2013-06-28 04:40:00,3.957460263286169
2013-06-28 04:45:00,20.313763622787874
2013-06-28 04:50:00,-47.185815159891256
2013-06-28 04:55:00,-29.00103893886015
2013-06-28 05:00:00,41.91021701652505
2013-06-28 05:05:00,35.938781726189504
2013-06-28 05:10:00,122.51630055408965
2013-06-28 05:15:00,72.18417442050003
2013-06-28 05:20:00,35.39453219149918
2013-06-28 05:25:00,51.15369880339735
2013-06-28 05:30:00,48.54989066052684
2013-06-28 05:35:00,-1.7343747750704068
2013-06-28 05:40:00,15.873628053746646
2013-06-28 05:45:00,9.477330296977097
2013-06-28 05:50:00,142.49340998059043
2013-06-28 05:55:00,33.96537474342588
2013-06-28 06:00:00,49.80919366150514
2013-06-28 06:05:00,18.07850323239169
2013-06-28 06:10:00,36.91317396011932
2013-06-28 06:15:00,-37.56106859504389
2013-06-28 06:20:00,108.43352138581449
2013-06-28 06:25:00,87.02072091521357
2013-06-28 06:30:00,-9.495302614362272
2013-06-28 06:35:00,5.535101785348884
2013-06-28 06:40:00,-25.136683571420647
2013-06-28 06:45:00,28.49994865859152
2013-06-28 06:50:00,-93.74982637365335
2013-06-28 06:55:00,-177.34017558502882
2013-06-28 07:00:00,-135.32111693085056
2013-06-28 07:05:00,
2013-06-28 07:10:00,
