,0
2013-06-29 11:05:00,73.60855471029073
2013-06-29 11:10:00,82.09199293075038
2013-06-29 11:15:00,75.65494707827575
2013-06-29 11:20:00,85.38562121350584
2013-06-29 11:25:00,96.34821477464041
2013-06-29 11:30:00,92.96512289349124
2013-06-29 11:35:00,122.60157589474895
2013-06-29 11:40:00,126.7874725784414
2013-06-29 11:45:00,113.76081519908621
2013-06-29 11:50:00,126.66398528239925
2013-06-29 11:55:00,105.80431511460844
2013-06-29 12:00:00,90.71219820018925
2013-06-29 12:05:00,110.86286055828775
2013-06-29 12:10:00,133.91419725472159
2013-06-29 12:15:00,127.5060502903929
2013-06-29 12:20:00,137.80339818207557
2013-06-29 12:25:00,130.3085108050381
2013-06-29 12:30:00,142.16366535692677
2013-06-29 12:35:00,124.92730976735663
2013-06-29 12:40:00,111.40955518935435
2013-06-29 12:45:00,113.58154978547958
2013-06-29 12:50:00,126.22263233776444
2013-06-29 12:55:00,146.56342067978815
2013-06-29 13:00:00,153.7366894316478
2013-06-29 13:05:00,112.27184283340077
2013-06-29 13:10:00,122.23486371404579
2013-06-29 13:15:00,104.1396776689895
2013-06-29 13:20:00,150.58311815734822
2013-06-29 13:25:00,155.2410354571038
2013-06-29 13:30:00,128.75794142281495
2013-06-29 13:35:00,121.98137854411637
2013-06-29 13:40:00,146.90151474731337
2013-06-29 13:45:00,118.75188183313314
2013-06-29 13:50:00,132.09124955223484
2013-06-29 13:55:00,123.63396552804532
2013-06-29 14:00:00,159.55885685592202
2013-06-29 14:05:00,133.50762939219823
2013-06-29 14:10:00,122.04747532180015
2013-06-29 14:15:00,119.71613646802223
2013-06-29 14:20:00,129.69682930798436
2013-06-29 14:25:00,142.34651483865008
2013-06-29 14:30:00,158.91572975237048
2013-06-29 14:35:00,147.18983686113074
2013-06-29 14:40:00,152.49076718043978
2013-06-29 14:45:00,145.22043942067504
2013-06-29 14:50:00,141.9318844970955
2013-06-29 14:55:00,152.35031025058842
2013-06-29 15:00:00,160.54982624447632
2013-06-29 15:05:00,161.63502759036675
2013-06-29 15:10:00,147.7055913569243
2013-06-29 15:15:00,156.69440693719932
