,0
0,59.70196752576119
1,4.733783338445033
2,-45.520858870392345
3,-30.35764888514785
4,-2.2042203355485768
5,-20.654600706077844
6,-10.14407595469314
7,-48.018864098490525
8,-0.9492781823682748
9,-29.659983444724244
10,14.69301110521684
11,-4.846050613664828
12,22.01238017113812
13,28.420152274133827
14,8.015101370459366
15,45.61996921357543
16,14.569357451955415
17,10.287577910678769
18,18.184529659110254
19,20.56022429462988
20,2.6241009277585334
21,-24.12963596750703
22,-13.91138329260788
23,33.43917799585564
24,-57.26042240430891
25,20.72640045689952
26,29.64591101779049
27,263.0235530381004
28,69.63372262457875
29,58.055432820790614
30,64.06402789911002
31,7.01671438753001
32,196.57355955751274
33,7.637526602816735
34,58.55353906498301
35,105.29321000334423
36,-22.10947987710477
37,109.52630941586716
38,125.51995734524972
39,-147.89577849704784
40,-59.227203980184214
41,-41.853687642572396
42,-19.589855206059323
43,33.17828277122794
44,-158.84229581492116
45,-23.922000249968143
46,57.1329327447101
47,2.2278817467140613
48,53.907350645564115
49,48.4444744447198
50,-33.31192032826807
51,-13.732391766330904
52,-183.9399642767823
53,115.14437225060325
54,-19.37343622974901
55,192.32399460210164
56,-49.21694363228501
57,319.90238505630776
58,297.47998932247935
59,39.3715025105967
60,151.50185582841584
61,165.37699972291233
62,12.597286473709246
63,53.2386500869119
64,16.72539825276586
65,0.9456747506602374
66,-32.57112562548853
67,212.1932217557081
68,-38.02858613840283
69,62.55857871437921
70,91.65628543396166
71,-63.61467490039032
72,116.65301223346194
73,-10.738573890710493
74,82.06439900893736
75,78.17502125197757
76,78.1410186716224
77,-74.01652554116079
78,-41.766401072926584
79,102.99708943118684
80,-11.456271992909215
81,90.09266657129072
82,103.39238322656628
83,
84,
