,0
0,-0.09999999999999995
1,0.11999999999999997
2,0.18
3,0.04000000000000001
4,0.019999999999999997
5,0.039999999999999994
6,-0.02000000000000001
7,0.040000000000000015
8,-0.039999999999999994
9,-0.020000000000000007
10,-0.08000000000000002
11,0.08000000000000002
12,-0.13999999999999999
13,0.04000000000000001
14,-0.14
15,0.09999999999999999
16,-0.18000000000000005
17,-0.12000000000000001
18,-0.15999999999999998
19,0.08000000000000002
20,0.04000000000000001
21,0.03999999999999998
22,-0.08000000000000002
23,0.06
24,-0.11999999999999994
25,-0.040000000000000036
26,0.08000000000000002
27,0.17999999999999997
28,0.040000000000000036
29,0.26000000000000006
30,0.01999999999999999
31,0.26
32,-0.08000000000000007
33,-2.7755575615628914e-17
34,-0.1
35,-0.03999999999999998
36,0.32000000000000006
37,-0.1
38,-0.15999999999999998
39,-0.22
40,0.16
41,-0.04000000000000001
42,0.15999999999999998
43,0.25999999999999995
44,0.26
45,-0.33999999999999997
46,-0.21999999999999997
47,-0.44000000000000006
48,0.33999999999999997
49,-0.18
50,0.12000000000000002
51,-0.18
52,-0.11999999999999997
53,-0.12000000000000002
54,0.04
55,-0.22000000000000003
56,0.34
57,0.16
58,0.5599999999999999
59,-0.08
60,-0.01999999999999999
61,-0.34
62,0.2
63,-0.06000000000000001
64,0.32
65,-0.22
66,-0.2
67,-0.06000000000000001
68,0.02
69,0.13999999999999999
70,0.06
71,-0.16
72,-0.4600000000000001
73,0.07999999999999999
74,0.36
75,0.44000000000000006
76,-0.13999999999999999
77,-0.020000000000000018
78,0.0
79,0.02
80,-0.4
81,-0.16
82,-0.02
83,0.48000000000000004
84,0.16
85,0.18
86,-0.26
87,0.02
88,-0.18
89,0.0
90,-0.15999999999999998
91,0.22000000000000003
92,0.0
93,0.38
94,0.03999999999999998
95,0.22000000000000003
