,0,1,2,3,4,5,6,7,8
0,2.6000000000000005,2.9501987579775886,1.7367598251781997,1.0,2.3482220828659242,0.61376825568497051,2.5439799124400859,-1.7000000000000002,2.2812032432044731
1,8.4937255771012019,6.8220720780955215,0.99391776626953365,-0.4999999999999999,1.2136637997445265,-0.19999999999999996,1.2310188212688877,2.4407287240428559,2.028659766104798
2,4.1167482739982955,4.3843818700823229,1.1934058252516555,0.30000000000000004,4.5595265608467557,-3.3,2.1993759172050593,1.7273054858492163,0.6849702933551608
3,1.649109447980379,-2.4000000000000004,1.7021031366964556,-1.5,2.1958796516450247,3.4910825535897425,1.2720254050892483,-0.10000000000000009,0.33357030111043895
4,3.2850678965876443,0.91457745808829338,0.98302235075503974,-0.8,0.25732339143189081,0.57411300330388015,0.35841348008759671,0.24007895345123986,0.50599437131582792
5,3.1979182984124388,0.7,0.84463483824792607,0.93508600783638252,1.2470318934250684,0.8,0.3999999999999999,1.5883340451046288,1.0957979847228616
6,1.0045665504747388,0.30000000000000004,0.84471083819819703,0.3999999999999999,1.3823598949309348,0.76366498961505291,0.94375206242548204,1.9216772090109544,1.9646643501279693
7,1.1197184512747367,-0.4,0.8,1.4438577147579776,1.358105410734737,0.39577497591230892,0.71369715361082764,1.634100424581393,1.4170521314037203
8,1.1166915496516026,0.35420485189677864,0.91877387707826952,2.4403866021835259,2.343294848947338,0.49706983499050567,-0.09999999999999987,2.9109212208223636,2.8573167972835578
9,1.2999999999999998,-0.5,1.1275730831187551,0.7000000000000002,-0.7000000000000002,0.0,-0.6000000000000001,0.99851074346682223,0.8029811059802151
10,1.2000000000000002,-0.8000000000000007,1.2703408157473304,0.5999999999999996,-0.5,0.10000000000000053,-0.2999999999999998,-0.3000000000000007,-0.49999999999999956
11,2.4948458903213604,-1.2999999999999998,2.3538234990738021,-0.09999999999999964,-0.7999999999999998,0.09999999999999964,0.10000000000000053,1.2534082779443407,-0.7999999999999998
12,1.6999999999999993,-1.2999999999999998,2.1495755302273749,0.5,-0.1999999999999993,-0.8000000000000007,0.0,-0.2999999999999998,-0.40000000000000036
13,1.5,0.09999999999999964,1.3000000000000007,-0.20000000000000107,-0.6999999999999993,-0.5,0.0,-0.20000000000000107,-0.29999999999999893
14,1.0999999999999996,0.09999999999999964,1.5,1.0,-0.5999999999999996,-1.3000000000000007,-0.8999999999999986,0.7999999999999989,-0.6999999999999993
15,1.799999999999999,0.20000000000000107,0.5,-1.0,-1.0,1.5999999999999996,-1.3000000000000007,-0.09999999999999964,-1.9000000000000004
16,1.3999999999999986,-0.1999999999999993,0.9000000000000004,0.0,-2.0999999999999996,1.0,-0.8000000000000007,0.3000000000000007,-1.0
17,1.0,-0.1999999999999993,0.9000000000000004,-0.8000000000000007,-0.9000000000000004,-0.5,0.3000000000000007,-0.40000000000000036,-0.09999999999999964
18,0.5999999999999996,0.20000000000000107,0.5999999999999996,-1.4000000000000004,-0.1999999999999993,-0.3000000000000007,-1.299999999999999,-0.3000000000000007,0.5
19,-0.1999999999999993,0.9000000000000004,0.29999999999999893,-0.7999999999999989,-0.6000000000000014,-0.29999999999999893,-0.09999999999999964,0.0,-0.8000000000000007
20,-0.5,0.9000000000000004,0.20000000000000107,-0.8000000000000007,-0.8000000000000007,-0.3999999999999986,0.09999999999999964,-0.3000000000000007,-0.1999999999999993
21,-0.6999999999999993,0.5999999999999996,0.7999999999999989,-1.3999999999999986,0.09999999999999964,-0.7000000000000011,-0.29999999999999893,0.29999999999999893,-1.3999999999999986
22,0.0,-1.0,2.1999999999999993,-1.4999999999999982,0.29999999999999893,-0.6999999999999993,-0.40000000000000036,0.20000000000000107,-1.700000000000001
23,0.09999999999999787,-1.3999999999999986,2.3999999999999986,-1.5999999999999979,-0.3000000000000007,-0.9000000000000004,1.0,0.0,-1.6999999999999993
24,-0.09999999999999787,-0.6000000000000014,0.8999999999999986,-0.7999999999999972,0.1999999999999993,-2.8000000000000007,1.3000000000000007,1.8000000000000007,-1.4000000000000021
25,-0.6999999999999993,-0.5,0.3999999999999986,-0.5999999999999979,0.1999999999999993,-0.9000000000000004,0.7999999999999989,0.0,-1.3999999999999986
26,-1.1000000000000014,-0.6999999999999993,0.6000000000000014,-0.40000000000000213,-0.3999999999999986,-0.1999999999999993,0.0,0.0,-1.0000000000000018
27,0.5,-1.8000000000000007,1.5,-2.0,0.5,0.3999999999999986,0.0,0.3000000000000007,-1.3000000000000007
28,-1.8000000000000007,-0.1999999999999993,2.1000000000000014,-0.9000000000000021,0.3000000000000007,1.6000000000000014,0.5,-1.7000000000000028,-0.29999999999999716
29,3.2419146983276099,1.0,2.0,-4.299999999999999,2.0999999999999996,2.1999999999999993,-0.5,0.20000000000000284,-1.0
30,-3.4000000000000004,1.5,3.7114102572663934,-3.599999999999998,2.1999999999999993,2.8999999999999986,-0.8999999999999986,1.6000000000000014,-1.9000000000000021
31,-1.4000000000000004,4.9472743682235398,4.0668090461501665,-0.9000000000000004,2.5999999999999996,0.10000000000000142,2.099999999999998,0.40000000000000213,-2.8000000000000007
32,-1.2999999999999972,4.7457127734244642,4.0452396564489828,-0.8999999999999986,1.0999999999999979,-0.09999999999999787,3.620858569810935,3.9999999999999982,-2.0
33,-1.3000000000000007,4.7752682751278295,0.29999999999999716,0.6000000000000014,-0.1999999999999993,0.3999999999999986,-4.199999999999999,6.0,4.3761062452388124
34,3.2244484735042098,-0.20000000000000107,-0.3999999999999986,0.8000000000000007,1.0,0.3999999999999986,5.0425044336168492,2.4000000000000004,-2.200000000000001
35,1.0,-0.9000000000000004,-0.40000000000000036,-0.5,1.5,0.5,4.822857611320992,2.9028085750230019,-0.8000000000000007
36,0.1999999999999993,-2.9000000000000004,1.8000000000000007,0.9000000000000004,-0.3000000000000007,3.200000000000001,5.5625935605857251,4.3231369243044817,-0.5
37,1.1000000000000014,-1.700000000000001,2.200000000000001,-0.40000000000000036,0.0,-1.5,4.1,-1.9000000000000004,-1.799999999999999
38,1.799999999999999,0.09999999999999964,1.1000000000000014,0.0,-1.200000000000001,-1.0,1.8000000000000007,-0.40000000000000036,-1.4000000000000004
